ts_code,name,start_date,end_date,ann_date,change_reason
002697.SZ,红旗连锁,20120905,,,其他
600706.SH,长安信息,20120904,20120927,20120903,撤销ST
600074.SH,中达股份,20120904,20130425,20120903,撤销ST
600490.SH,中科合臣,20120904,20130724,20120903,撤销ST
600444.SH,国通管业,20120903,20130501,20120831,撤销ST
600180.SH,九发股份,20120903,20120920,20120831,撤销ST
600640.SH,号百控股,20120903,,20120829,改名
600640.SH,号百控股,20120903,20210908,20120829,改名
600515.SH,海岛建设,20120903,20160128,20120831,撤销ST
600894.SH,广日股份,20120831,,20120830,摘星改名
600705.SH,ST航投,20120831,20130205,20120823,恢复上市加N
600800.SH,天津磁卡,20120831,20210209,20120830,撤销ST
600800.SH,天津磁卡,20120831,,20120830,撤销ST
600715.SH,松辽汽车,20120830,20150129,20120829,撤销ST
600228.SH,昌九生化,20120830,20140504,20120829,撤销ST
600705.SH,NST航投,20120830,20120830,20120823,其他
600299.SH,蓝星新材,20120830,20140416,20120829,撤销ST
600145.SH,国创能源,20120829,20140504,20120828,撤销ST
600275.SH,武昌鱼,20120829,20170501,20120828,撤销ST
600084.SH,中葡股份,20120829,20190425,20120828,撤销ST
600301.SH,南化股份,20120828,20130502,20120827,撤销ST
600610.SH,S中纺机,20120828,20140327,20120827,撤销ST
600281.SH,太化股份,20120828,20210914,20120827,撤销ST
600419.SH,新疆天宏,20120828,20140105,20120827,撤销ST
600281.SH,太化股份,20120828,,20120827,撤销ST
600281.SH,太化股份,20120828,20210907,20120827,撤销ST
600281.SH,太化股份,20120828,,20120827,撤销ST
600179.SH,黑化股份,20120827,20160310,20120824,撤销ST
600890.SH,中房股份,20120824,20210405,20120823,撤销ST
600538.SH,北海国发,20120824,20130331,20120823,撤销ST
600506.SH,香梨股份,20120824,,20120823,撤销ST
600890.SH,中房股份,20120824,,20120823,撤销ST
603399.SH,新华龙,20120824,20180205,,其他
600217.SH,秦岭水泥,20120824,20150317,20120823,撤销ST
600562.SH,高淳陶瓷,20120824,20130715,20120823,撤销ST
600506.SH,香梨股份,20120824,20210427,20120823,撤销ST
600860.SH,北人股份,20120823,20140209,20120822,撤销ST
600355.SH,精伦电子,20120823,,20120822,撤销ST
000906.SZ,物产中拓,20120823,20170118,20120823,改名
600609.SH,金杯汽车,20120822,,20120821,撤销ST
600149.SH,廊坊发展,20120822,20170427,20120821,撤销ST
600207.SH,安彩高科,20120822,,20120821,撤销ST
600868.SH,梅雁水电,20120822,20121114,20120821,撤销ST
300350.SZ,华鹏飞,20120821,,,其他
600203.SH,福日电子,20120820,,20120817,撤销ST
603003.SH,龙宇燃油,20120817,,,其他
300349.SZ,金卡股份,20120817,20170320,,其他
300347.SZ,泰格医药,20120817,,,其他
300348.SZ,长亮科技,20120817,,,其他
600365.SH,通葡股份,20120816,20200824,20120815,撤销*ST
600365.SH,通葡股份,20120816,,20120815,撤销*ST
002694.SZ,顾地科技,20120816,,,其他
603766.SH,隆鑫通用,20120810,,,其他
002693.SZ,双成药业,20120808,,,其他
601038.SH,一拖股份,20120808,,,其他
002692.SZ,远程电缆,20120808,20170213,,其他
000856.SZ,冀东装备,20120808,20160410,20120807,其他
300346.SZ,南大光电,20120807,,,其他
600397.SH,安源煤业,20120803,20180418,20120731,改名
000611.SZ,四海股份,20120803,20141021,20120803,改名
000863.SZ,三湘股份,20120803,20161017,20120728,其他
000001.SZ,平安银行,20120802,,20120802,改名
300345.SZ,红宇新材,20120801,20200714,,其他
300345.SZ,红宇新材,20120801,,,其他
300344.SZ,太空板业,20120801,20180320,,其他
300343.SZ,联创节能,20120801,20150914,,其他
603077.SH,和邦股份,20120731,20150804,,其他
002691.SZ,石煤装备,20120731,20130923,,其他
002690.SZ,美亚光电,20120731,,,其他
300340.SZ,科恒股份,20120726,,,其他
300342.SZ,天银机电,20120726,,,其他
300338.SZ,开元仪器,20120726,20170420,,其他
300341.SZ,麦迪电气,20120726,20190121,,其他
000697.SZ,炼石有色,20120725,20181105,20120724,撤销*ST
002049.SZ,同方国芯,20120723,20160619,20120723,改名
600634.SH,ST澄海,20120719,20140407,20120713,改名
300339.SZ,润和软件,20120718,,,其他
300337.SZ,银邦股份,20120718,,,其他
600984.SH,建设机械,20120717,20150224,20120716,撤销ST
600130.SH,波导股份,20120717,,20120716,撤销ST
002689.SZ,博林特,20120717,20151222,,其他
603008.SH,喜临门,20120717,,,其他
600209.SH,罗顿发展,20120716,20180423,20120713,撤销ST
002688.SZ,金河生物,20120713,,,其他
002687.SZ,乔治白,20120713,,,其他
600313.SH,中农资源,20120712,20140120,20120711,撤销ST
300336.SZ,新文化,20120710,,,其他
300335.SZ,迪森股份,20120710,,,其他
601608.SH,中信重工,20120706,,,其他
300334.SZ,津膜科技,20120705,,,其他
600634.SH,ST海鸟,20120704,20120718,20120627,恢复上市加N
600455.SH,ST博通,20120704,20130327,20120627,恢复上市加N
600634.SH,NST海鸟,20120703,20120703,20120627,其他
002686.SZ,亿利达,20120703,,,其他
600455.SH,NST博通,20120703,20120703,20120627,其他
002173.SZ,千足珍珠,20120702,20160418,20120702,改名
300331.SZ,苏大维格,20120628,,,其他
300333.SZ,兆日科技,20120628,,,其他
300332.SZ,天壕节能,20120628,20150910,,其他
600727.SH,鲁北化工,20120627,,20120626,撤销ST
600602.SH,仪电电子,20120627,20160621,20120621,改名
000607.SZ,华智控股,20120627,20150118,20120626,撤销*ST
000691.SZ,亚太实业,20120625,20160503,20120621,撤销*ST
300143.SZ,菇木真,20120620,20130122,20120620,改名
300329.SZ,海伦钢琴,20120619,,,其他
300330.SZ,华虹计通,20120619,,,其他
300328.SZ,宜安科技,20120619,,,其他
000722.SZ,湖南发展,20120615,,20120606,其他
300326.SZ,凯利泰,20120613,,,其他
300327.SZ,中颖电子,20120613,,,其他
600074.SH,ST中达,20120612,20120903,20120611,摘星
002683.SZ,宏大爆破,20120612,20220117,,其他
600080.SH,金花股份,20120612,,20120611,撤销ST
600256.SH,广汇能源,20120612,,20120607,改名
601339.SH,百隆东方,20120612,,,其他
002682.SZ,龙洲股份,20120612,,,其他
002685.SZ,华东重机,20120612,,,其他
002683.SZ,宏大爆破,20120612,,,其他
600080.SH,金花股份,20120612,20200601,20120611,撤销ST
002684.SZ,猛狮科技,20120612,20190505,,其他
600671.SH,ST天目,20120611,20130508,20120608,摘星
002045.SZ,国光电器,20120611,,20120611,其他
600228.SH,ST昌九,20120611,20120829,20120608,摘星
601965.SH,中国汽研,20120611,,,其他
300324.SZ,旋极信息,20120608,,,其他
300322.SZ,硕贝德,20120608,,,其他
002681.SZ,奋达科技,20120605,20200505,,其他
002679.SZ,福建金森,20120605,,,其他
002680.SZ,黄海机械,20120605,20160316,,其他
300325.SZ,德威新材,20120601,20210201,,其他
300325.SZ,德威新材,20120601,,,其他
300320.SZ,海达股份,20120601,,,其他
300323.SZ,华灿光电,20120601,,,其他
000048.SZ,康达尔,20120531,20180701,20120530,撤销ST
002678.SZ,珠江钢琴,20120530,,,其他
603128.SH,华贸物流,20120529,,,其他
600715.SH,ST松辽,20120528,20120829,20120525,摘星
600281.SH,ST太化,20120528,20120827,20120525,摘星
002677.SZ,浙江美大,20120525,,,其他
002676.SZ,顺威股份,20120525,,,其他
002675.SZ,东诚生化,20120525,20140616,,其他
000409.SZ,ST泰复,20120523,20130402,20120522,摘星
300318.SZ,博晖创新,20120523,,,其他
300321.SZ,同大股份,20120523,,,其他
300319.SZ,麦捷科技,20120523,,,其他
000737.SZ,南风化工,20120522,20180213,20120521,撤销*ST
002113.SZ,ST天润,20120522,20130328,20120521,摘星
603366.SH,日出东方,20120521,,,其他
600847.SH,万里股份,20120518,20170502,20120517,撤销ST
600854.SH,春兰股份,20120518,,20120517,撤销ST
603002.SH,宏昌电子,20120518,,,其他
600401.SH,海润光伏,20120511,20150423,20120510,其他
300316.SZ,晶盛机电,20120511,,,其他
300315.SZ,掌趣科技,20120511,,,其他
300317.SZ,珈伟股份,20120511,20181031,,其他
600981.SH,汇鸿股份,20120509,20150823,20120504,改名
000603.SZ,盛达矿业,20120508,20191028,20120507,撤销ST
300312.SZ,邦讯技术,20120508,20210428,,其他
300314.SZ,戴维医疗,20120508,,,其他
300312.SZ,邦讯技术,20120508,,,其他
002674.SZ,兴业科技,20120507,,,其他
600435.SH,北方导航,20120507,,20120427,改名
603333.SH,明星电缆,20120507,20181105,,其他
000007.SZ,零七股份,20120504,20160216,20120503,撤销ST
600250.SH,*ST南纺,20120503,20130505,20120502,*ST
600359.SH,*ST新农,20120503,20130409,20120502,*ST
002673.SZ,西部证券,20120503,,,其他
603123.SH,翠微股份,20120503,,,其他
000972.SZ,*ST中基,20120502,20131105,20120427,*ST
600392.SH,*ST天成,20120502,20130501,20120502,*ST
600421.SH,*ST国药,20120502,20140330,20120427,*ST
600579.SH,*ST黄海,20120502,20140428,20120427,*ST
600766.SH,*ST园城,20120502,20130508,20120427,*ST
600877.SH,*ST嘉陵,20120502,20130509,20120427,*ST
000767.SZ,*ST漳电,20120427,20130424,20120426,*ST
002019.SZ,*ST鑫富,20120427,20130509,20120426,*ST
600338.SH,*ST珠峰,20120427,20130311,20120426,*ST
600335.SH,国机汽车,20120427,,20120426,摘星改名
603000.SH,人民网,20120427,,,其他
000155.SZ,*ST川化,20120427,20130605,20120426,*ST
600203.SH,ST福日,20120426,20120819,20120425,摘星
600892.SH,ST宝诚,20120426,20130421,20120425,摘星
000751.SZ,*ST锌业,20120426,20140805,20120425,*ST
002102.SZ,*ST冠福,20120426,20130506,20120425,*ST
000806.SZ,*ST银河,20120426,20130502,20120425,*ST
603001.SH,奥康国际,20120426,,,其他
002672.SZ,东江环保,20120426,,,其他
002671.SZ,龙泉股份,20120426,,,其他
600083.SH,ST博信,20120426,20130131,20120425,摘星
300313.SZ,天山生物,20120425,20210427,,其他
300310.SZ,宜通世纪,20120425,,,其他
300313.SZ,天山生物,20120425,,,其他
300311.SZ,任子行,20120425,,,其他
000430.SZ,张家界,20120425,,20120424,撤销ST
000815.SZ,*ST美利,20120424,20131230,20120423,*ST
000056.SZ,*ST国商,20120423,20140330,20120420,*ST
000677.SZ,*ST海龙,20120423,20130702,20120420,*ST
000720.SZ,*ST能山,20120423,20130516,20120420,*ST
601388.SH,怡球资源,20120423,,,其他
000662.SZ,*ST索芙,20120423,20130528,20120420,*ST
600385.SH,*ST金泰,20120420,20140805,20120419,*ST
000697.SZ,*ST炼石,20120419,20120724,20120419,改名
600076.SH,*ST华光,20120417,20130306,20120416,*ST
000602.SZ,金马集团,20120416,,20120413,撤销*ST
002668.SZ,奥马电器,20120416,,,其他
002669.SZ,康达新材,20120416,,,其他
002670.SZ,华声股份,20120416,20160816,,其他
002668.SZ,奥马电器,20120416,20210906,,其他
600087.SH,*ST长油,20120413,20140420,20120412,*ST
000899.SZ,*ST赣能,20120412,20130501,20120411,*ST
601012.SH,隆基股份,20120411,,,其他
300309.SZ,吉艾科技,20120410,,,其他
300308.SZ,中际装备,20120410,20171008,,其他
000981.SZ,银亿股份,20120409,20190505,20120406,其他
000838.SZ,*ST国兴,20120405,20130417,20120330,*ST
000585.SZ,*ST东电,20120405,20130418,20120330,*ST
600532.SH,*ST华科,20120330,20121211,20120329,*ST
600728.SH,佳都新太,20120330,20140101,20120328,改名
000526.SZ,银润投资,20120329,20160712,20120329,改名
601238.SH,广汽集团,20120329,,,其他
300305.SZ,裕兴股份,20120329,,,其他
002667.SZ,鞍重股份,20120329,,,其他
300306.SZ,远方光电,20120329,20170906,,其他
300307.SZ,慈星股份,20120329,,,其他
002665.SZ,首航节能,20120327,20200102,,其他
002666.SZ,德联集团,20120327,,,其他
600149.SH,ST廊发展,20120327,20120821,20120326,其他
600062.SH,华润双鹤,20120327,,20120323,改名
600757.SH,长江传媒,20120326,,20120323,其他
002002.SZ,ST金材,20120326,20130203,20120326,改名
002114.SZ,*ST锌电,20120323,20130417,20120322,*ST
600022.SH,山东钢铁,20120322,,20120320,改名
300301.SZ,长方照明,20120321,20160229,,其他
300304.SZ,云意电气,20120321,,,其他
300302.SZ,同有科技,20120321,,,其他
600882.SH,*ST大成,20120320,20121122,20120319,*ST
000669.SZ,*ST领先,20120320,20130113,20120319,*ST
600381.SH,贤成矿业,20120320,20130305,20120319,撤销ST
600375.SH,华菱星马,20120320,20160411,20120316,改名
600645.SH,中源协和,20120319,,20120316,撤销ST
300303.SZ,聚飞光电,20120319,,,其他
300298.SZ,三诺生物,20120319,,,其他
300300.SZ,汉鼎股份,20120319,20160621,,其他
300299.SZ,富春通信,20120319,20170410,,其他
600733.SH,S*ST前锋,20120316,20130407,20120315,*ST
002661.SZ,克明面业,20120316,20210714,,其他
600699.SH,均胜电子,20120316,,20120314,改名
002664.SZ,信质电机,20120316,20171225,,其他
002663.SZ,普邦园林,20120316,20161114,,其他
002660.SZ,茂硕电源,20120316,,,其他
002661.SZ,克明面业,20120316,,,其他
300295.SZ,三六五网,20120315,,,其他
300297.SZ,蓝盾股份,20120315,,,其他
300296.SZ,利亚德,20120315,,,其他
000818.SZ,方大化工,20120313,20180422,20120312,撤销ST
000605.SZ,*ST四环,20120312,20130321,20120309,*ST
002658.SZ,雪迪龙,20120309,,,其他
002659.SZ,中泰桥梁,20120309,20180123,,其他
002662.SZ,京威股份,20120309,,,其他
601800.SH,中国交建,20120309,,,其他
300293.SZ,蓝英装备,20120308,,,其他
300294.SZ,博雅生物,20120308,,,其他
600055.SH,华润万东,20120306,20160927,20120302,改名
600094.SH,大名城,20120301,,20120229,其他
600699.SH,辽源得亨,20120301,20120315,20120229,撤销ST
000576.SZ,*ST甘化,20120229,20130414,20120228,*ST
300292.SZ,吴通通讯,20120229,20151013,,其他
000420.SZ,*ST吉纤,20120228,20130425,20120227,*ST
002656.SZ,卡奴迪路,20120228,20160327,,其他
002657.SZ,中科金财,20120228,,,其他
601929.SH,吉视传媒,20120223,,,其他
600401.SH,ST申龙,20120220,20120510,20120210,恢复上市加N
601231.SH,环旭电子,20120220,,,其他
600401.SH,NST申龙,20120217,20120219,20120210,其他
002655.SZ,共达电声,20120217,,,其他
002654.SZ,万润科技,20120217,,,其他
300290.SZ,荣科科技,20120216,,,其他
300288.SZ,朗玛信息,20120216,,,其他
300289.SZ,利德曼,20120216,,,其他
601515.SH,东风股份,20120216,,,其他
600894.SH,*ST广钢,20120214,20120830,20120213,*ST
300291.SZ,华录百纳,20120209,,,其他
300287.SZ,飞利信,20120201,,,其他
000506.SZ,中润资源,20120119,,20120119,改名
002652.SZ,扬子新材,20120119,,,其他
600603.SH,*ST兴业,20120119,20140309,20120118,*ST
002653.SZ,海思科,20120117,,,其他
601360.SH,江南嘉捷,20120116,20180225,,其他
300285.SZ,国瓷材料,20120113,,,其他
300286.SZ,安科瑞,20120113,,,其他
300283.SZ,温州宏丰,20120110,,,其他
300284.SZ,苏交科,20120110,,,其他
600104.SH,上汽集团,20120109,,20111230,其他
002650.SZ,加加食品,20120106,20200614,,其他
002649.SZ,博彦科技,20120106,,,其他
002651.SZ,利君股份,20120106,,,其他
002650.SZ,加加食品,20120106,,,其他
000936.SZ,华西股份,20120105,,20120105,其他
000809.SZ,铁岭新城,20120104,20170425,20120104,改名
000028.SZ,国药一致,20120104,,20111231,改名
600077.SH,宋都股份,20111230,,20111226,改名
600537.SH,亿晶光电,20111230,,20111228,改名
600449.SH,宁夏建材,20111230,,20111227,改名
600637.SH,百视通,20111229,20150618,20111227,改名
300282.SZ,汇冠股份,20111229,20180522,,其他
300280.SZ,南通锻压,20111229,20180730,,其他
300281.SZ,金明精机,20111229,,,其他
300279.SZ,和晶科技,20111229,,,其他
002648.SZ,卫星石化,20111228,20211026,,其他
002648.SZ,卫星石化,20111228,,,其他
002647.SZ,宏磊股份,20111228,20170322,,其他
600617.SH,ST联华,20111222,20130502,20111221,摘星
600084.SH,ST中葡,20111222,20120828,20111221,摘星
002646.SZ,青青稞酒,20111222,20220126,,其他
002644.SZ,佛慈制药,20111222,,,其他
002646.SZ,青青稞酒,20111222,,,其他
600885.SH,ST力阳,20111222,20121203,20111221,摘星
000426.SZ,兴业矿业,20111222,,20111222,改名
002643.SZ,烟台万润,20111220,20150512,,其他
002645.SZ,华宏科技,20111220,,,其他
002642.SZ,荣之联,20111220,20190425,,其他
600301.SH,ST南化,20111219,20120827,20111216,摘星
000587.SZ,ST金叶,20111216,20120909,20111216,改名
600515.SH,ST海建,20111216,20120902,20111213,改名
601336.SH,新华保险,20111216,,,其他
300278.SZ,华昌达,20111216,,,其他
300278.SZ,华昌达,20111216,20210429,,其他
600180.SH,ST九发,20111215,20120902,20111214,摘星
601555.SH,东吴证券,20111212,,,其他
002641.SZ,永高股份,20111208,20220120,,其他
002641.SZ,永高股份,20111208,,,其他
002640.SZ,百圆裤业,20111208,20150611,,其他
002634.SZ,棒杰股份,20111205,,,其他
002639.SZ,雪人股份,20111205,,,其他
000719.SZ,大地传媒,20111202,20180114,20111125,其他
002204.SZ,大连重工,20111201,,20111201,改名
601928.SH,凤凰传媒,20111130,,,其他
002636.SZ,金安国纪,20111125,,,其他
002635.SZ,安洁科技,20111125,,,其他
002637.SZ,赞宇科技,20111125,,,其他
002638.SZ,勤上光电,20111125,20170221,,其他
300277.SZ,海联讯,20111123,,,其他
002632.SZ,道明光学,20111122,,,其他
002633.SZ,申科股份,20111122,20150127,,其他
600984.SH,ST建机,20111115,20120716,20111114,摘星
300276.SZ,三丰智能,20111115,,,其他
600898.SH,三联商社,20111114,20170615,20111111,撤销ST
002592.SZ,八菱科技,20111111,20200701,,其他
002630.SZ,华西能源,20111111,,,其他
002592.SZ,八菱科技,20111111,,,其他
002631.SZ,德尔家居,20111111,20150921,,其他
000603.SZ,ST盛达,20111111,20120507,20111111,改名
000676.SZ,ST思达,20111110,20130423,20111109,摘星
601028.SH,玉龙股份,20111107,,,其他
002627.SZ,宜昌交运,20111103,,,其他
002629.SZ,仁智油服,20111103,20161103,,其他
002625.SZ,龙生股份,20111103,20170615,,其他
002628.SZ,成都路桥,20111103,,,其他
002627.SZ,宜昌交运,20111103,20210801,,其他
300272.SZ,开能环保,20111102,20180715,,其他
300275.SZ,梅安森,20111102,,,其他
300274.SZ,阳光电源,20111102,,,其他
600340.SH,华夏幸福,20111102,,20111101,其他
600792.SH,云煤能源,20111101,,20111031,摘星改名
600077.SH,百科集团,20111101,20111229,20111031,撤销ST
600209.SH,ST罗顿,20111101,20120715,20111031,摘星
600145.SH,ST国创,20111028,20120828,20111027,摘星
002626.SZ,金达威,20111028,,,其他
601100.SH,恒立油缸,20111028,20160201,,其他
002624.SZ,金磊股份,20111028,20150507,,其他
000587.SZ,ST光明,20111028,20111215,20111027,摘星
000603.SZ,ST威达,20111028,20111110,20111027,摘星
000716.SZ,南方食品,20111027,20141111,20111026,撤销*ST
000509.SZ,SST华塑,20111026,20130501,20111025,摘星
300273.SZ,和佳股份,20111026,20200402,,其他
300271.SZ,紫光华宇,20111026,20130128,,其他
000415.SZ,渤海租赁,20111026,20160222,20111025,其他
600313.SH,ST中农,20111020,20120711,20111013,恢复上市加N
600313.SH,NST中农,20111019,20111019,20111013,其他
002622.SZ,永大集团,20111018,20161107,,其他
601669.SH,中国水电,20111018,20140115,,其他
002572.SZ,索菲亚,20111017,,20111017,改名
002623.SZ,亚玛顿,20111013,,,其他
000035.SZ,*ST科健,20111012,20140421,20111011,*ST
600094.SH,ST华源,20111012,20120229,20110928,恢复上市加N
300270.SZ,中威电子,20111012,,,其他
300269.SZ,联建光电,20111012,,,其他
300269.SZ,联建光电,20111012,20210505,,其他
600094.SH,NST华源,20111011,20111011,20110928,其他
600633.SH,浙报传媒,20110930,20170413,20110923,恢复上市加N
000818.SZ,ST化工,20110930,20120312,20110929,摘星
601996.SH,丰林集团,20110929,,,其他
002620.SZ,瑞和股份,20110929,,,其他
002619.SZ,巨龙管业,20110929,20170814,,其他
002621.SZ,大连三垒,20110929,20150823,,其他
600633.SH,N浙传媒,20110929,20110929,20110923,其他
601633.SH,长城汽车,20110928,,,其他
300266.SZ,兴源过滤,20110927,20150203,,其他
300267.SZ,尔康制药,20110927,,,其他
300268.SZ,万福生科,20110927,20170628,,其他
002254.SZ,泰和新材,20110923,,20110923,改名
002616.SZ,长青集团,20110920,,,其他
002617.SZ,露笑科技,20110920,,,其他
002618.SZ,丹邦科技,20110920,20210429,,其他
002618.SZ,丹邦科技,20110920,,,其他
601677.SH,明泰铝业,20110919,,,其他
600656.SH,ST博元,20110916,20130129,20110914,改名
300264.SZ,佳创视讯,20110916,,,其他
300262.SZ,巴安水务,20110916,,,其他
300265.SZ,通光线缆,20110916,,,其他
300263.SZ,隆华传热,20110916,20130424,,其他
600165.SH,新日恒力,20110913,,20110907,改名
002614.SZ,蒙发利,20110909,20170521,,其他
002615.SZ,哈尔斯,20110909,,,其他
600681.SH,ST万鸿,20110909,20130130,20110901,恢复上市加N
600681.SH,NST万鸿,20110908,20110908,20110901,其他
601908.SH,京运通,20110908,,,其他
600988.SH,ST宝龙,20110906,20130206,20110905,摘星
300260.SZ,新莱应材,20110906,,,其他
300261.SZ,雅本化学,20110906,,,其他
600608.SH,ST沪科,20110906,20130207,20110905,摘星
000677.SZ,ST海龙,20110905,20120422,20110902,ST
600891.SH,秋林集团,20110901,20190409,20110831,撤销ST
300259.SZ,新天科技,20110831,,,其他
600057.SH,象屿股份,20110830,20180516,20110823,恢复上市加N
002613.SZ,北玻股份,20110830,,,其他
002612.SZ,朗姿股份,20110830,,,其他
002611.SZ,东方精工,20110830,,,其他
600057.SH,N象屿,20110829,20110829,20110823,其他
000981.SZ,ST兰光,20110826,20120408,20110819,其他
300258.SZ,精锻科技,20110826,,,其他
600699.SH,ST得亨,20110825,20120229,20110824,摘星
600562.SH,ST高陶,20110825,20120823,20110824,摘星
000656.SZ,金科股份,20110823,,20110822,其他
600757.SH,ST源发,20110822,20120325,20110819,摘星
600538.SH,ST国发,20110822,20120823,20110819,摘星
300256.SZ,星星科技,20110819,20210823,,其他
300257.SZ,开山股份,20110819,,,其他
300255.SZ,常山药业,20110819,,,其他
300256.SZ,星星科技,20110819,,,其他
300254.SZ,仟源制药,20110819,20140918,,其他
000732.SZ,泰禾集团,20110819,,20110819,改名
600727.SH,ST鲁北,20110819,20120626,20110812,恢复上市加N
000587.SZ,*ST光明,20110818,20111027,20110816,完成股改
300253.SZ,卫宁软件,20110818,20160111,,其他
300252.SZ,金信诺,20110818,,,其他
600727.SH,NST鲁北,20110818,20110818,20110812,其他
601886.SH,江河幕墙,20110818,20130602,,其他
000979.SZ,中弘股份,20110817,20181115,20110817,其他
002401.SZ,中海科技,20110816,20170504,20110816,改名
601789.SH,宁波建工,20110816,,,其他
002609.SZ,捷顺科技,20110815,,,其他
002610.SZ,爱康科技,20110815,,,其他
601636.SH,旗滨集团,20110812,,,其他
000035.SZ,ST科健,20110811,20111011,20110810,摘星
601901.SH,方正证券,20110810,,,其他
002608.SZ,舜天船舶,20110810,20150429,,其他
002607.SZ,亚夏汽车,20110810,20190220,,其他
000750.SZ,国海证券,20110809,,20110806,其他
601222.SH,林洋电子,20110808,20151230,,其他
600490.SH,ST合臣,20110808,20120903,20110805,摘星
600728.SH,新太科技,20110808,20120329,20110805,撤销ST
000760.SZ,博盈投资,20110805,20140604,20110804,撤销*ST
002605.SZ,姚记扑克,20110805,20190827,,其他
002606.SZ,大连电瓷,20110805,,,其他
600091.SH,ST明科,20110804,20150503,20110803,摘星
000502.SZ,绿景控股,20110803,20210505,20110803,改名
300249.SZ,依米康,20110803,,,其他
300251.SZ,光线传媒,20110803,,,其他
300250.SZ,初灵信息,20110803,,,其他
000502.SZ,绿景控股,20110803,,20110803,改名
300247.SZ,桑乐金,20110729,20150908,,其他
300248.SZ,新开普,20110729,,,其他
002604.SZ,龙力生物,20110728,20180118,,其他
002603.SZ,以岭药业,20110728,,,其他
002602.SZ,世纪华通,20110728,,,其他
600898.SH,ST三联,20110726,20111113,20110718,恢复上市加N
600898.SH,NST三联,20110725,20110725,20110718,其他
600723.SH,首商股份,20110725,,20110721,改名
600217.SH,ST秦岭,20110722,20120823,20110721,摘星
000586.SZ,汇源通信,20110721,,20110720,撤销ST
600145.SH,*ST国创,20110720,20111027,20110715,改名
300245.SZ,天玑科技,20110719,,,其他
300246.SZ,宝莱特,20110719,,,其他
300244.SZ,迪安诊断,20110719,,,其他
002599.SZ,盛通股份,20110715,,,其他
002601.SZ,佰利联,20110715,20170306,,其他
002600.SZ,江粉磁材,20110715,20180307,,其他
600348.SH,阳泉煤业,20110712,20210127,20110708,改名
600348.SH,阳泉煤业,20110712,,20110708,改名
300242.SZ,明家科技,20110712,20160316,,其他
300243.SZ,瑞丰高材,20110712,,,其他
300241.SZ,瑞丰光电,20110712,,,其他
000620.SZ,新华联,20110708,,20110701,其他
600299.SH,ST新材,20110708,20120829,20110707,摘星
600702.SH,沱牌舍得,20110708,20180131,20110702,改名
002596.SZ,海南瑞泽,20110707,,,其他
002597.SZ,金禾实业,20110707,,,其他
002598.SZ,山东章鼓,20110707,,,其他
600711.SH,盛屯矿业,20110706,,20110702,改名
300238.SZ,冠昊生物,20110706,,,其他
300240.SZ,飞力达,20110706,,,其他
300239.SZ,东宝生物,20110706,,,其他
600080.SH,ST金花,20110706,20120611,20110705,摘星
600444.SH,ST国通,20110705,20120902,20110705,摘星
601058.SH,赛轮股份,20110630,20141230,,其他
002594.SZ,比亚迪,20110630,,,其他
600539.SH,ST狮头,20110630,20140707,20110629,ST
300235.SZ,方直科技,20110629,,,其他
300236.SZ,上海新阳,20110629,,,其他
300237.SZ,美晨科技,20110629,20171206,,其他
002593.SZ,日上集团,20110628,,,其他
002595.SZ,豪迈科技,20110628,,,其他
000719.SZ,*ST鑫安,20110627,20111201,20110623,完成股改
600609.SH,ST金杯,20110624,20120821,20110623,摘星
600769.SH,ST祥龙,20110624,20130502,20110623,摘星
600355.SH,ST精伦,20110624,20120822,20110623,摘星
000673.SZ,ST当代,20110622,20130519,20110621,摘星
300232.SZ,洲明科技,20110622,,,其他
300234.SZ,开尔新材,20110622,,,其他
601798.SH,蓝科高新,20110622,20180424,,其他
300233.SZ,金城医药,20110622,,,其他
002591.SZ,恒大高新,20110621,,,其他
000040.SZ,宝安地产,20110620,20160714,20110620,改名
300229.SZ,拓尔思,20110615,,,其他
300230.SZ,永利带业,20110615,20151206,,其他
601567.SH,三星电气,20110615,20151019,,其他
300231.SZ,银信科技,20110615,,,其他
000516.SZ,开元投资,20110615,20150112,20110615,改名
600963.SH,岳阳林纸,20110615,,20110610,改名
600520.SH,中发科技,20110610,20160417,20110608,改名
002590.SZ,万安科技,20110610,,,其他
002587.SZ,奥拓电子,20110610,,,其他
002589.SZ,瑞康医药,20110610,,,其他
002588.SZ,史丹利,20110610,,,其他
600193.SH,创兴资源,20110608,20180502,20110603,改名
000703.SZ,恒逸石化,20110608,,20110607,其他
300226.SZ,上海钢联,20110608,,,其他
300227.SZ,光韵达,20110608,,,其他
300228.SZ,富瑞特装,20110608,,,其他
000004.SZ,国农科技,20110608,,20110607,撤销ST
000004.SZ,国农科技,20110608,20201130,20110607,撤销ST
601010.SH,文峰股份,20110603,,,其他
002072.SZ,ST德棉,20110603,20130522,20110602,摘星
600372.SH,中航电子,20110603,,20110602,其他
600721.SH,百花村,20110603,20160307,20110602,撤销ST
002584.SZ,西陇化工,20110602,20151208,,其他
002585.SZ,双星新材,20110602,,,其他
601311.SH,骆驼股份,20110602,,,其他
000620.SZ,*ST圣方,20110602,20110707,20110531,完成股改
002586.SZ,围海股份,20110602,20190528,,其他
000908.SZ,ST天一,20110601,20130501,20110531,摘星
300223.SZ,北京君正,20110531,,,其他
300224.SZ,正海磁材,20110531,,,其他
300225.SZ,金力泰,20110531,,,其他
